url,comment,date,name,readers
https://censor.net/ua/news/3260324/za_mynulu_dobu_v_ukrayini_vaktsynuvaly_proty_koronavirusu_13_044_lyudyny_vsogo_445_861_stepanov,"Чи ""нужнА простА пЄрєстать болєть""???",17.04.2021,Нина Лабунская,"{""reading_me"": ""1"", ""i_am_reading"": ""2""}"
https://censor.net/ua/news/3260324/za_mynulu_dobu_v_ukrayini_vaktsynuvaly_proty_koronavirusu_13_044_lyudyny_vsogo_445_861_stepanov,"Попали в больничку, тест сдать. В одном коридоре на ковид, на кровь, на другие анализы куча людей. Специально хотят всех перезаразить? В регистратуре очередь. Неужели забор тестов нельзя по человечески организовать",17.04.2021,Aleksei Pravdin,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260324/za_mynulu_dobu_v_ukrayini_vaktsynuvaly_proty_koronavirusu_13_044_lyudyny_vsogo_445_861_stepanov,"В Німеччині у середу вакцинувалися майже 770тис. людей. І то, самі німці вважають, що вони пасуть задніх у вакцинації. Чому ж тоді чемпіони боротьби проти ковід (стєпашка і шмаркля) так повільно вакцинують? 13 тис. в день. Капєц. https://impfdashboard.de/",17.04.2021,_Igorko_,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,Чому так багато смертей?,17.04.2021,Ольга Мартынюк 8c212b17,"{""reading_me"": ""2"", ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,Якщо дивитися в корінь проблеми - то розплата за безвідповідальне голосування більшості виборців.,17.04.2021,Антип61,"{""reading_me"": ""81"", ""i_am_reading"": ""8""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,При чем многие избиратели сами и платят самую высокую цену своих ошибок. Можно даже сказать что из убил телевизор.,17.04.2021,Дід Панас ccec527d,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Антип61 Это расплата за нищету, и политизированность. Я так думаю, что если бы процессом рулили Свинарчуки, и им подобные, толку бы тоже не было.",17.04.2021,Семен Смалий,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Свинарчуки ввозили контрабасом детали для ремонта таеков из Раши. И о ужас, стоимость их была выше, чем в Раше. Благодаря разоблачениям этот канал перекрыли, детали остались у ВС РФ, танки Т-72, что есть в ВСУ ремонтировать нечем. Пабеда!",17.04.2021,Антип61,"{""reading_me"": ""81"", ""i_am_reading"": ""8""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"....и это называется видать ""плато"" по Сепанову!?((",17.04.2021,Буба Касторский dab4292a,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Тому що люди не слідкують за своїм здоров'ям. Згадайте відео з лікарень - переважна більшість хворих на кисні з надлишковою вагою. Те, що мають серцеву недостатність або завищений цукор, дізнаються вже в лікарні. Кожного року потрібно проходити мед. огляд, підліковуватись і займатися спортом. Потрібно укріплювати свій організм і бути готовим до будь-яких корон.",17.04.2021,Леся Кабаненко 2899de41,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,Ужас какой- то без видимого конца,17.04.2021,Татьяна Лайф,"{""reading_me"": ""69"", ""i_am_reading"": ""96""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"зараз Степанов розповість про УСПІХ- УКРАЇНА ВИЙШЛА НА ""ПЛАТО"" ТІЛЬКИ ОТ плато ,**** Степанов,у Тібеті ",17.04.2021,Pavlo Dudra,"{""reading_me"": ""22"", ""i_am_reading"": ""30""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Поки не вимруть пофігісти, так і буде.",17.04.2021,5 копійок,"{""reading_me"": ""103"", ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Пофигисты заражают непофигистов , вот в чем вопрос",17.04.2021,Татьяна Лайф,"{""reading_me"": ""69"", ""i_am_reading"": ""96""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Через 2 года будет конец ужаса, который ты лично привела.",17.04.2021,Герхард,"{""reading_me"": ""7"", ""i_am_reading"": ""2""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"треть смертности списывают на сопли. Не стесняйтесь, пишите уже всех 1500 умерших в сутки в ковидники",17.04.2021,Vi Wa,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Не стесняйся, пишиуже, что в 2020 умерло на 6,1% украинцев больше, чем в 2019, благодаря симулянтам...",17.04.2021,Антип61,"{""reading_me"": ""81"", ""i_am_reading"": ""8""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"ВОЗ своими протоколами и дозами иммунодипресантов залечивал людей до смерти, не стесняйтесь и этого уже озвучивать",17.04.2021,Vi Wa,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Не стесняйся правильно писать названия, а то подумают, что ты эту хрень написал в состоянии глубокой дИпрессии. ",17.04.2021,Антип61,"{""reading_me"": ""81"", ""i_am_reading"": ""8""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"росія ""лідер"". У надлишковій смертності... зате у ній""прогрес"" з смертями від Ковід",17.04.2021,Pavlo Dudra,"{""reading_me"": ""22"", ""i_am_reading"": ""30""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib, ,17.04.2021,Lvbnhj,"{""reading_me"": ""83"", ""i_am_reading"": ""160""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Турція ""завязлась"" на китайський Кроновак(як і Україна).. самі китайці визнали його малоефективним..(",17.04.2021,Pavlo Dudra,"{""reading_me"": ""22"", ""i_am_reading"": ""30""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Сотні людей щодня гине, а ці уроди моральні ходять по ток-шоу на каналах олігархів, і розказують які вони молодці. І олігархів побороли, і ковід тоже, майже. За таке ""управління"" треба по 10 років тюрми давати",17.04.2021,крик душі,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"За такое ""управление"" не грех было бы ЗЕиКо за бруствером закопать.",17.04.2021,Герхард,"{""reading_me"": ""7"", ""i_am_reading"": ""2""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Еще полтора ""Боинга"" навернулись... Царство Небесное.",17.04.2021,Семен Смалий,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,"Пенсійно-медична реформа від Степанова в діі ..я вважаю, що ця бездіяльність від влади - це спрямоване винищення населення...",17.04.2021,Нина Лабунская,"{""reading_me"": ""1"", ""i_am_reading"": ""2""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,Степанов фельдшер-смерть.  В Украине у власти сейчас отпетые мудаки.,17.04.2021,Герхард,"{""reading_me"": ""7"", ""i_am_reading"": ""2""}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,Перш за все потрібно дивитися на себе кожному громадянину України. Народ без масок ходить по магазинах і заправках. Поняття безпечного спілкування немає. Кафе і ресторани відкриті. Веселощі на кожному кроці. І це для країни тільки початок...,17.04.2021,John Khramtsov,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260321/v_ukrayini_za_dobu_vid_covid19_pomerly_440_osib_zafiksovano_14_984_novi_vypadky_zarajennya_9_736_osib,,17.04.2021,Pavlo Dudra,"{""reading_me"": ""22"", ""i_am_reading"": ""30""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,Кретини при владі..тому і криза.,16.04.2021,Ksenia VB,"{""reading_me"": ""162"", ""i_am_reading"": ""68""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"  Леді На Велосипеді@VynoTaDomino 4 ч  #Дніпро потрібна допомога.  Сімейна пара з короною не виходить на зв'язок. Мобілки не беруть обидва.  По 103 відповіли, що госпіталізації на ці прізвища не було.  Хто проживає в районіт' Газети Правди та може сходити до них додому перевірити як і що?",16.04.2021,olele,"{""reading_me"": ""14"", ""i_am_reading"": ""12""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,дурних нема,16.04.2021,Психиатрическая больница No1,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,Шо Ляшко куртку хочешь. Как у старших товарищей????)))),16.04.2021,vadym sestritsyn,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,амурский санитар ни при чём... ,16.04.2021,Don Bessam dc0e2bc1,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"Пацаны, а вы можете как то договориться? А то твой шеф говорит что на спад все пошло а ты про критическую ситуацию чешешь. Или вы сами х...й знаете что происходит и специально все разную информацию озвучиваете что бы кто то да угадал?",16.04.2021,Дід Панас ccec527d,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,Шо опять?,16.04.2021,4uxpux,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,хм.. это вы про тот Ковид который вы месяц-два назад победили и обьявили себя победунами!? ,16.04.2021,Игорь Монахов,"{""reading_me"": ""8"", ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"Пора зелебобику отдохнуть, а то слишком много проблем.",16.04.2021,Боря Боря,"{""reading_me"": ""5"", ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,,16.04.2021,костя 1a153d12,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"Если в у северных братанов уже пошла чесотка по поводу победобесия к 9 мая, вроде в этом году в тренде будут опять детки но не с картонными танками на голове, а с подводными лодками, то в Харькове на полном серьёзе готовятся к 23 августа с вожделением открывания зоопарка! В местных сми выкладка фото как идёт ударно стройка вольера для фламинго, а в Фейсбуке пошёл плачь, что мол как жалко, что не дожил главный и луДший вдохновитель и организатор сего дела! А ковид гуляет сам по себе и где хочет, к зоопарку пока присматривается. Скорые вывозят городских в область, а оттуда в город, кислорода в обрез, медперсонала не хватает, ведь болеют все. Вакцинация идёт со скоростью 40 человек в сутки при миллионе взрослых в городе. В области скорость ниже.",16.04.2021,Борис Дородный 1bb0013f,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,Шмарклі-кашлі атакують. Хутко - до лікарень лікуватись дексаметазоном.,16.04.2021,Меркава,"{""reading_me"": ""3"", ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,а нерасторопность кловунов из-за которой не все больные ковидом дожили до этого дня это наказуемое зло деяние или нет?,16.04.2021,Andy Jumeirach,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"Не будет зеленой чумы, не будет ковида. Это все выдумки.",16.04.2021,Pavel Preobrazhenskiy,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,Зараз ..*шустік * !,16.04.2021,Lvbnhj,"{""reading_me"": ""83"", ""i_am_reading"": ""160""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"Стєпашка говорить, закликає, попереджає... Ця ляшка констатує, закликає, поперджає... А робить ви хоч щось будете? Ой! Забувся! Ви ж переклали всю відповідальність на місцеві органи! Розділи місцеві бюджети, спустошили держ.резерв, забрали кошти на ""велике крадівництво"", а тепер лише язиком працюєте... Зате бабло на вакцину стабільно пускаєте через фірми-прокладки, бо ""можна нєплохо прібарахліться""... Стєпашка з крадуцьким вже розпочали",16.04.2021,Evgeny N,"{""reading_me"": ""2"", ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko, ,16.04.2021,Lvbnhj,"{""reading_me"": ""83"", ""i_am_reading"": ""160""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"просто Пидалик - призрак Кернеса - след Бени ( Киев- Харьков - Днепр) "" Новая интерпретация фильма "" Заклятие долины змеев"". ( из серии "" черный юмор"")",16.04.2021,Андерсен a4cbf7de,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"Придурки учитесь у беларусов как бороться с лохдаунами или заткнитесь. Пока не докажите что Беларусь без лохдауноу хуже чем у нас , вам могут поверить только буратины, которых большинство. Где научныне диспуты за и против а не завывания полит-шаманов.",16.04.2021,юра Лонг,"{""reading_me"": ""3"", ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"Як в них вчитись, якшо вони не мали ніяких карантинів? Може, там вже нікого не залишилось.",16.04.2021,Меркава,"{""reading_me"": ""3"", ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"почему не вспоминаешь о страдающие онкологией, после инфарктов и инсультов, инвалидов и инсулинозависимых? почему ""ковидники"" в приоритете ? Как вы думаете?",16.04.2021,Vi Wa,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"Все елементарно: там летальність переважно велика і все цинічно сказано давно - витрачатись не треба. З сопливими треба попрацювати і їх багато. Мета - в першу чергу звільнити села від власників землі ну, і взагалі зайві рти зменшити в кількості. Я теж про таке ж питаю, відповідей нема.",16.04.2021,Меркава,"{""reading_me"": ""3"", ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"а по степахе - уже вышли на плато, перевалили пик и уже круто вниз... и хто бреше?",16.04.2021,три - пятнадцать,"{""reading_me"": ""85"", ""i_am_reading"": ""42""}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"""",16.04.2021,Веретено,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,Зевиборці забили на карантинні норми. А зевлада не здатна забезпечити виконання власних рішень. От і 400 покійних щоденно,17.04.2021,Максим Бондаренко b802a304,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260292/u_kyyevi_harkovi_ta_dnipri_krytychna_covidsytuatsiya_lyashko,"Это не власть, а бюро ритуальных услуг! Зарабатывают на смертях украинцев! Крендель даже не догадывается, что в г. Днепр, уже неделю, снижается уровень заболеваемости благодаря действиям мэрии Днепра. А в области - да, растёт. Инопланетяне, а не власть.",17.04.2021,Александр Васильевич 992d5c3f,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260285/posylenyyi_karantyn_prodovjeno_u_lvovi_do_4_travnya_sadovyyi,человеку фридмана виднее...,16.04.2021,Don Bessam dc0e2bc1,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260285/posylenyyi_karantyn_prodovjeno_u_lvovi_do_4_travnya_sadovyyi,интересно чем етакурва бует кормить народ зимой....если летом у него карантин,16.04.2021,El En 14d7cfb0,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260285/posylenyyi_karantyn_prodovjeno_u_lvovi_do_4_travnya_sadovyyi,а давай вже після свят,16.04.2021,Веретено,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260285/posylenyyi_karantyn_prodovjeno_u_lvovi_do_4_travnya_sadovyyi,Різдвяних 2022 року?,16.04.2021,Marko Lukash,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260285/posylenyyi_karantyn_prodovjeno_u_lvovi_do_4_travnya_sadovyyi,"Мало этому ******** стерляли из ракетницы. Надо бы напомнить. Что то очкастый, засиделся на дотациях.",16.04.2021,Pavel Preobrazhenskiy,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260285/posylenyyi_karantyn_prodovjeno_u_lvovi_do_4_travnya_sadovyyi,"почему страдающие онкологией, после инфарктов и инсультов, инвалиды и инсулинозависимые не пишут в сми про свои проблемы? Как вы думаете, почему ""ковидники"" в касте ?",16.04.2021,Vi Wa,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260285/posylenyyi_karantyn_prodovjeno_u_lvovi_do_4_travnya_sadovyyi,Потому что они не сгорают за неделю или две..у них есть время даже попрощаться с родственниками..а у ковидныз больных его нет...вам этого не понять...инвалиды живут ездят в санатории лечатся(я ухаживала за родственницей)и никто от них не шарахается..а здесь лотерея..повезет не повезет..и ещё после ковид будете бегать по узким специалистам..кардиолога..невропатологу..эндокринологу..ревматолога..это как вам повезет...,16.04.2021,Татьяна Бобошко 450ca406,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260285/posylenyyi_karantyn_prodovjeno_u_lvovi_do_4_travnya_sadovyyi,"их залечивают за неделю, а не они сгорают, вам этого не понять",17.04.2021,Vi Wa,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260285/posylenyyi_karantyn_prodovjeno_u_lvovi_do_4_travnya_sadovyyi,Садовий - під............................................ер ! ,16.04.2021,Бандерівець,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,А по зарпатам так не скажешь...,16.04.2021,Антип61,"{""reading_me"": ""81"", ""i_am_reading"": ""8""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,"ЗЕбилы,вот это и есть ваш доктор смерть....",16.04.2021,майкл бом 2c607f23,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,"Причем третий подряд -- Скарлецкая, Емец и Степанов. Емец вообще разоткровенничался .  ",16.04.2021,18c49ed2,"{""reading_me"": ""29"", ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,"Я только этого знаю.....себе клифт козырный за полляма.....зебилам макинтош деревянный (( во натворили мрази беды.....уверен,что даже они понимают,что при Порохе этот вопрос бы даже не ставился сегодня...",16.04.2021,майкл бом 2c607f23,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,Зеля за 2 года поменял троих. Емец был министром меньше месяца.,16.04.2021,18c49ed2,"{""reading_me"": ""29"", ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,ППЦ. от этой хари уже рвотный рефлекс. слащавый #...дор.,16.04.2021,Злой Карлик,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,"ни добавить,ни отнять..",16.04.2021,Салаутдин,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,"Люди могут так рассчитывать. Но не вы и не на вас, барыг при власти.",16.04.2021,18c49ed2,"{""reading_me"": ""29"", ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,"ситуация с ковидом показала: зеленский и степанов могут только ГРАБИТЬ.. особенно через фирмы-прокладки богатыревой и фирмы-однодневки ""божья благодать"".. И не будь программы COVAX - то Украина никогда бы не получила вакцины Пфайзер.. тем более что летом 2020 года вислюк оманский брал вакцинирование ""под личный контроль"" и угрожал: ""мы получим лучшую вакцину одними из первых в мире""",16.04.2021,Scorpman Y,"{""reading_me"": ""21"", ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,      lemkoitaliano@MGorokhovska 6 апр.  Льогкім двіженієм рукі гнусаве чмо перетворює постачання гуманітарного вантажу на комерційний договір з виробником вакцини.  ,16.04.2021,olele,"{""reading_me"": ""14"", ""i_am_reading"": ""12""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,"  lemkoitaliano@MGorokhovska  Шо і трєбовалось доказать: чмо брехливе!  США вітають сьогоднішнє прибуття вакцин за програмою COVAX в Україну.  Вакцини є критично важливою запорукою подолання пандемії, і США пишаються тим, що через @USAID зробили внесок 4 млрд. дол. до #COVAX.",16.04.2021,olele,"{""reading_me"": ""14"", ""i_am_reading"": ""12""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,"""Європейська Солідарність"" розробила Комплексний антиковідний план, який країна має прийняти, об'єднавшись, єдиним фронтом: -Забезпечити лікарів і лікарні усім необхідним для порятунку хворих; -Соціальний захист лікарів. Вимагаємо виплатити до копійки все обіцяне; -Соціально-економічний захист українців: списання витраченої на лікування суми з податків, підтримка тих, хто потребує допомоги.  ""Європейська Солідарність"" та ГО ""Справа Громад"" відновлює розсилку продуктових пакунків, які минулого року допомогли протриматись десяткам тисяч людей; -Проведення масової вакцинації; -Забезпечення захищеності суспільства і економіки України від пандемічних викликів у майбутньому. Нам потрібне власне виробництво вакцин на своїй території.  ""Маємо збільшити видатки бюджету на вакцини щонайменш на 5 мільярдів гривень. Ми вимагаємо скликання для цього позачергового засідання Верховної Ради. Вимагаємо провести спеціальне засідання РНБО за участі парламентських фракцій, щоб мати чіткий і реальний план вакцинації. Пропонуємо для координації цієї роботи призначити віцепрем'єрміністра, який відповідав би за організацію вакцинації і загалом боротьби з пандемією. Вимагаємо пріоритетно вакцинувати воїнів у зоні проведення Операції об'єднаних сил. За ними - всі 100% інших військовослужбовців і резервістів. https://prm.ua/petro-poroshenko-predstavyv-kompleksnyy-antykovidnyy-plan-dlia-ukrainy/ ",16.04.2021,olele,"{""reading_me"": ""14"", ""i_am_reading"": ""12""}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,Вы можете рассчитывать на мой пуховичок за 600к!,16.04.2021,Rouhh Elohim,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260238/sytuatsiya_z_kovidom_pokazala_v_razi_forsmajoru_my_mojemo_rozrahovuvaty_lyshe_na_vlasni_syly_svoyih,"Любой чиновник, в любом кабинете, чует, что ковидная тема - Клондайк, где можно с траурным, озабоченным лицом требовать бабло. Для спасения граждан, ясен пень. Поэтому. вирус этот ещё долго будет пи..ц каким опасным. Пока деньги не закончатся. ",16.04.2021,belge,"{""reading_me"": ""26"", ""i_am_reading"": 0}"
